实时定位,设备号,方向,ID,定位时间,实时地址,速度,
119.680168，29.800453,868035047202302,232,5f42f0775bd7ea0eab7ce412,1597392386,浙***************号,0,
119.679413，29.799952,868035047202302,230,5f42f0775bd7ea0eab7ce413,1597392395,浙**********路,28,
119.691574，29.794621,868035047199602,329,5f42f0775bd7ea0eab7ce414,1597392383,浙**************5,25,
119.679161，29.799791,868035047202302,236,5f42f0775bd7ea0eab7ce415,1597392399,浙**********路,27,
119.679161，29.799791,868035047202302,236,5f42f0775bd7ea0eab7ce416,1597392408,浙**********路,0,
119.678345，29.799328,868035047202302,229,5f42f0785bd7ea0eab7ce417,1597392411,浙**********路,27,
119.678253，29.799234,868035047202302,213,5f42f0785bd7ea0eab7ce418,1597392413,浙**********路,21,
119.68354，29.797403,866551032797602,0,5f42f0785bd7ea0eab7ce419,1597392414,浙***************号,0,
119.678238，29.799137,868035047202302,179,5f42f0785bd7ea0eab7ce41a,1597392415,浙**********路,22,
119.678307，29.799032,868035047202302,144,5f42f0795bd7ea0eab7ce41b,1597392417,浙**********路,26,
119.678413，29.798931,868035047202302,134,5f42f0795bd7ea0eab7ce41c,1597392419,浙**********路,26,
119.683296，29.797403,866551032797602,318,5f42f0795bd7ea0eab7ce41d,1597392421,浙*************号,8,
119.683243，29.797436,866551032797602,301,5f42f0795bd7ea0eab7ce41e,1597392423,浙***************号,8,
119.683174，29.797436,866551032797602,256,5f42f07a5bd7ea0eab7ce41f,1597392427,浙***************号,6,
119.678413，29.798933,868035047202302,134,5f42f07a5bd7ea0eab7ce420,1597392428,浙**********路,0,
119.683136，29.797396,866551032797602,226,5f42f07a5bd7ea0eab7ce421,1597392429,浙***************号,8,
119.683113，29.797354,866551032797602,213,5f42f07a5bd7ea0eab7ce422,1597392431,浙***************号,9,
119.683113，29.797354,866551032797602,213,5f42f07b5bd7ea0eab7ce423,1597392431,浙***************号,0,
119.679123，29.798328,868035047202302,134,5f42f07b5bd7ea0eab7ce424,1597392431,浙*************6,29,
119.679253，29.798237,868035047202302,129,5f42f07b5bd7ea0eab7ce425,1597392433,浙*************6,26,
119.691574，29.794621,868035047199602,329,5f42f07b5bd7ea0eab7ce426,1597392439,浙**************5,0,
119.691429，29.794916,868035047199602,342,5f42f07c5bd7ea0eab7ce427,1597392441,浙**************5,8,
119.691353，29.795078,868035047199602,329,5f42f07c5bd7ea0eab7ce428,1597392445,浙**************5,21,
119.679573，29.797955,868035047202302,119,5f42f07c5bd7ea0eab7ce429,1597392445,浙*************9,20,
119.682854，29.797245,866551032797602,0,5f42f07c5bd7ea0eab7ce42a,1597392447,浙***************号,0,
119.691277，29.795183,868035047199602,324,5f42f07c5bd7ea0eab7ce42b,1597392447,浙**************2,25,
119.67968，29.797888,868035047202302,128,5f42f07d5bd7ea0eab7ce42c,1597392447,浙*************9,23,
119.67968，29.797888,868035047202302,128,5f42f07d5bd7ea0eab7ce42d,1597392450,浙*************9,0,
119.69117，29.795277,868035047199602,310,5f42f07d5bd7ea0eab7ce42e,1597392449,浙**************2,26,
119.679878，29.797729,868035047202302,133,5f42f07d5bd7ea0eab7ce42f,1597392451,浙*************8,21,
119.680008，29.797689,868035047202302,85,5f42f07d5bd7ea0eab7ce430,1597392455,浙*************1,13,
119.680077，29.797752,868035047202302,46,5f42f07e5bd7ea0eab7ce431,1597392457,浙*************1,19,
119.680161，29.797832,868035047202302,38,5f42f07e5bd7ea0eab7ce432,1597392459,浙*************1,23,
119.69062，29.795723,868035047199602,316,5f42f07e5bd7ea0eab7ce433,1597392459,浙*************6,23,
119.680161，29.797834,868035047202302,38,5f42f07e5bd7ea0eab7ce434,1597392460,浙*************1,0,
119.69062，29.795723,868035047199602,316,5f42f07e5bd7ea0eab7ce435,1597392460,浙*************6,0,
119.689339，29.795155,868035047227808,322,5f42f07f5bd7ea0e9b0a2472,1597394269,浙*************8,0,
119.690498，29.795815,868035047199602,311,5f42f07f5bd7ea0eab7ce436,1597392461,浙*************8,26,
119.680611，29.798306,868035047202302,46,5f42f07f5bd7ea0eab7ce437,1597392469,浙*************号,21,
119.680611，29.798307,868035047202302,46,5f42f07f5bd7ea0eab7ce438,1597392470,浙*************号,0,
119.68071，29.798378,868035047202302,55,5f42f07f5bd7ea0eab7ce439,1597392471,浙*************号,24,
119.680817，29.798471,868035047202302,49,5f42f07f5bd7ea0eab7ce43a,1597392473,浙************5,27,
119.689766，29.796373,868035047199602,305,5f42f0805bd7ea0eab7ce43b,1597392477,浙***************号,20,
119.681297，29.798811,868035047202302,54,5f42f0805bd7ea0eab7ce43c,1597392481,浙***************号,27,
119.681412，29.798918,868035047202302,48,5f42f0805bd7ea0eab7ce43d,1597392483,浙**************7,28,
119.681526，29.799011,868035047202302,55,5f42f0805bd7ea0eab7ce43e,1597392485,浙**************7,23,
119.689766，29.796373,868035047199602,305,5f42f0815bd7ea0eab7ce43f,1597392482,浙***************号,0,
119.681656，29.799065,868035047202302,80,5f42f0815bd7ea0eab7ce440,1597392487,浙***************号,19,
119.689331，29.796671,868035047199602,314,5f42f0815bd7ea0eab7ce441,1597392485,浙***************号,26,
119.68177，29.799006,868035047202302,133,5f42f0815bd7ea0eab7ce442,1597392489,浙**************7,23,
119.68177，29.799006,868035047202302,133,5f42f0825bd7ea0eab7ce443,1597392490,浙**************7,0,
119.68187，29.798885,868035047202302,144,5f42f0825bd7ea0eab7ce444,1597392491,浙***************号,25,
119.688995，29.796909,868035047199602,309,5f42f0825bd7ea0eab7ce445,1597392491,浙**********路,23,
119.681961，29.7988,868035047202302,139,5f42f0825bd7ea0eab7ce446,1597392493,浙**************5,22,
119.68222，29.798498,868035047202302,148,5f42f0825bd7ea0eab7ce447,1597392499,浙***************号,21,
119.682304，29.798412,868035047202302,140,5f42f0835bd7ea0eab7ce448,1597392501,浙**************1,23,
119.68837，29.797371,868035047199602,315,5f42f0835bd7ea0eab7ce449,1597392503,浙*************4,17,
119.68837，29.797373,868035047199602,315,5f42f0835bd7ea0eab7ce44a,1597392503,浙*************4,0,
119.689995，29.795185,868035047226802,0,5f42f0835bd7ea0eab7ce44b,1597392511,浙**************6,0,
119.688316，29.797478,868035047199602,345,5f42f0845bd7ea0eab7ce44c,1597392505,浙*************4,17,
119.689018，29.798391,868035047199602,40,5f42f0855bd7ea0eab7ce44d,1597392519,浙*************8,35,
119.68277，29.79792,868035047202302,0,5f42f0855bd7ea0eab7ce44e,1597392521,浙***************号,0,
119.689018，29.798391,868035047199602,40,5f42f0855bd7ea0eab7ce44f,1597392525,浙*************8,0,
119.689651，29.798983,868035047199602,45,5f42f0865bd7ea0eab7ce450,1597392529,浙**************号,27,
119.694168，29.78771,868035042367182,159,5f42f0865bd7ea0eab7ce451,1597392533,浙***********弄,15,
119.690224，29.799442,868035047199602,50,5f42f0875bd7ea0eab7ce452,1597392539,浙*************2,26,
119.690384，29.799582,868035047199602,36,5f42f0875bd7ea0eab7ce453,1597392543,浙*************2,15,
119.680641，29.800625,868035047226806,81,5f42f0a65bd7ea0e9b0a2473,1597451422,浙***************号,17,
119.699821，29.81123,868035047201547,256,5f42f0a95bd7ea0e9d4ce022,1597453738,浙**************7,35,
119.702904，29.804281,868035047227575,45,5f42f0d15bd7ea0e9d4ce023,1597391372,浙***************号,28,
119.713371，29.789618,868035047201549,54,5f42f1125bd7ea0eb254e682,1597450146,浙**********路,33,
119.67778，29.787779,866551032797560,257,5f42f14f5bd7ea0ea6304812,1597539040,浙**************号,9,
119.67778，29.787779,866551032797560,257,5f42f1ca5bd7ea0eab7ce454,1597539040,浙**************号,9,
119.689362，29.795202,868035047227808,9,5f42f25b5bd7ea0eb036b7b2,1597394270,浙*************8,11,
119.713371，29.789618,868035047201549,54,5f42f25e5bd7ea0eab7ce455,1597450146,浙**********路,33,
119.68074，29.800671,868035047226806,54,5f42f2a55bd7ea0e9d4ce024,1597451424,浙**************0,21,
119.713371，29.789618,868035047201549,54,5f42f2fe5bd7ea0e9b0a2474,1597450146,浙**********路,33,
119.68074，29.800671,868035047226806,54,5f42f3635bd7ea0eab7ce456,1597451424,浙**************0,21,
119.682205，29.800795,868035047202144,325,5f42f3fa5bd7ea0e9a309e42,1597229613,浙*************2,24,
119.713371，29.789618,868035047201549,54,5f42f41d5bd7ea0eaf1513c2,1597450146,浙**********路,33,
119.689362，29.795202,868035047227808,9,5f42f41f5bd7ea0e9c36f4a2,1597394270,浙*************8,11,
119.682205，29.800795,868035047202144,325,5f42f45e5bd7ea0ea6304813,1597229613,浙*************2,24,
119.690407，29.79966,868035047199602,7,5f42f5305bd7ea338e08bae2,1597392545,浙*************2,16,
119.690407，29.79966,868035047199602,7,5f42f5305bd7ea338e08bae3,1597392546,浙*************2,0,
119.690361，29.799778,868035047199602,343,5f42f5315bd7ea338e08bae4,1597392547,浙***********1,19,
119.690323，29.799879,868035047199602,336,5f42f5325bd7ea338e08bae5,1597392549,浙***********1,19,
119.690208，29.800022,868035047199602,326,5f42f5325bd7ea338e08bae6,1597392553,浙************9,16,
119.689682，29.800819,868035047199602,327,5f42f5325bd7ea338e08bae7,1597392567,浙************3,26,
119.689682，29.800819,868035047199602,327,5f42f5335bd7ea338e08bae8,1597392569,浙************3,0,
119.689301，29.801355,868035047199602,304,5f42f5335bd7ea338e08bae9,1597392583,浙************5,9,
119.689247，29.801367,868035047199602,291,5f42f5335bd7ea338e08baea,1597392585,浙************5,7,
119.689964，29.795183,868035047226802,342,5f42f5345bd7ea338e08baeb,1597392597,浙**************6,0,
119.689247，29.801369,868035047199602,291,5f42f5345bd7ea338e08baec,1597392647,浙************5,0,
119.689964，29.795183,868035047226802,342,5f42f5345bd7ea338e08baed,1597392651,浙**************6,0,
119.689362，29.795202,868035047227808,9,5f42f5345bd7ea33a255e232,1597394270,浙*************8,11,
119.689407，29.79525,868035047227808,41,5f42f5345bd7ea33a255e233,1597394272,浙*************8,12,
119.689217，29.801466,868035047199602,336,5f42f5355bd7ea338e08baee,1597392651,浙************5,16,
119.689102，29.801647,868035047199602,328,5f42f5355bd7ea338e08baef,1597392655,浙*****************8,20,
119.689941，29.79524,868035047226802,317,5f42f5355bd7ea338e08baf0,1597392659,浙**************6,10,
119.689941，29.79524,868035047226802,317,5f42f5355bd7ea338e08baf1,1597392662,浙**************6,0,
119.68985，29.795298,868035047226802,295,5f42f5355bd7ea338e08baf2,1597392663,浙**************号,7,
119.684517，29.798923,868035047202268,226,5f42f5355bd7ea33a255e234,1597394275,浙**************号,25,
119.689438，29.795294,868035047227808,30,5f42f5355bd7ea33a255e235,1597394274,浙*************8,7,
119.717857，29.814634,868035047008068,64,5f42f5355bd7ea33a255e236,1597394275,浙*************7,9,
119.670616，29.806417,868035047201428,265,5f42f5355bd7ea33a255e237,1597394276,浙**************号,0,
119.684517，29.798923,868035047202268,226,5f42f5355bd7ea33a255e238,1597394275,浙**************号,0,
119.689812，29.795298,868035047226802,277,5f42f5365bd7ea338e08baf3,1597392665,浙**************6,7,
119.688866，29.801935,868035047199602,293,5f42f5365bd7ea338e08baf4,1597392665,浙**************号,10,
119.688797，29.801943,868035047199602,274,5f42f5365bd7ea338e08baf5,1597392667,浙**************号,17,
119.688797，29.801945,868035047199602,274,5f42f5365bd7ea338e08baf6,1597392668,浙**************号,0,
119.688667，29.801912,868035047199602,245,5f42f5365bd7ea338e08baf7,1597392669,浙**************号,24,
119.68943，29.795338,868035047227808,336,5f42f5365bd7ea33a255e239,1597394276,浙*************8,10,
119.717903，29.814659,868035047008068,44,5f42f5365bd7ea33a255e23a,1597394277,浙*************7,11,
119.684402，29.798845,868035047202268,232,5f42f5365bd7ea33a255e23b,1597394277,浙**************号,25,
119.689369，29.795389,868035047227808,314,5f42f5365bd7ea33a255e23c,1597394278,浙*************8,16,
119.688553，29.801832,868035047199602,233,5f42f5375bd7ea338e08baf8,1597392671,浙**************号,26,
119.688316，29.801638,868035047199602,227,5f42f5375bd7ea338e08baf9,1597392675,浙**************号,27,
119.68795，29.801369,868035047199602,232,5f42f5375bd7ea338e08bafa,1597392681,浙**************号,23,
119.687752，29.801218,868035047199602,225,5f42f5375bd7ea338e08bafb,1597392685,浙**************号,22,
119.717903，29.814659,868035047008068,44,5f42f5375bd7ea33a255e23d,1597394278,浙*************7,0,
119.717888，29.81473,868035047008068,335,5f42f5375bd7ea33a255e23e,1597394279,浙*************7,18,
119.717796，29.814795,868035047008068,304,5f42f5375bd7ea33a255e23f,1597394281,浙*************7,23,
119.717651，29.81485,868035047008068,292,5f42f5375bd7ea33a255e240,1597394283,浙*************7,28,
119.684067，29.798582,868035047202268,223,5f42f5375bd7ea33a255e241,1597394283,浙*************7,24,
119.687752，29.801218,868035047199602,225,5f42f5385bd7ea338e08bafc,1597392688,浙**************号,0,
119.687531，29.801044,868035047199602,234,5f42f5385bd7ea338e08bafd,1597392689,浙**************号,29,
119.68708，29.800743,868035047199602,229,5f42f5385bd7ea338e08bafe,1597392695,浙**************号,32,
119.686378，29.800203,868035047199602,230,5f42f5385bd7ea338e08baff,1597392705,浙**************号,30,
119.686378，29.800203,868035047199602,230,5f42f5385bd7ea338e08bb00,1597392709,浙**************号,0,
119.683868，29.798439,868035047202268,232,5f42f5385bd7ea33a255e242,1597394287,浙**************号,20,
119.716698，29.815191,868035047008068,291,5f42f5385bd7ea33a255e243,1597394295,浙**********路,28,
119.683876，29.798439,868035047202268,232,5f42f5385bd7ea33a255e244,1597394296,浙**************号,0,
119.685783，29.799799,868035047199602,236,5f42f5395bd7ea338e08bb01,1597392715,浙**************号,25,
119.68277，29.79792,868035047202302,0,5f42f5395bd7ea338e08bb02,1597392715,浙***************号,0,
119.685661，29.799711,868035047199602,227,5f42f5395bd7ea338e08bb03,1597392717,浙**************号,27,
119.670616，29.806417,868035047201428,265,5f42f5395bd7ea33a255e245,1597394300,浙**************号,0,
119.689079，29.795689,868035047227808,353,5f42f5395bd7ea33a255e246,1597394286,浙*************8,17,
119.716698，29.815191,868035047008068,291,5f42f5395bd7ea33a255e247,1597394300,浙**********路,0,
119.68914，29.795776,868035047227808,33,5f42f5395bd7ea33a255e248,1597394288,浙*************8,22,
119.689812，29.795298,868035047226802,277,5f42f53a5bd7ea338e08bb04,1597392726,浙**************6,0,
119.684975，29.799194,868035047199602,229,5f42f53a5bd7ea338e08bb05,1597392727,浙**************号,29,
119.689781，29.795235,868035047226802,215,5f42f53a5bd7ea338e08bb06,1597392729,浙**************6,7,
119.684975，29.799196,868035047199602,229,5f42f53a5bd7ea338e08bb07,1597392732,浙**************号,0,
119.689766，29.795155,868035047226802,180,5f42f53a5bd7ea338e08bb08,1597392733,浙**************6,9,
119.689232，29.795864,868035047227808,42,5f42f53a5bd7ea33a255e249,1597394290,浙*************2,25,
119.689232，29.795864,868035047227808,42,5f42f53a5bd7ea33a255e24a,1597394291,浙*************2,0,
119.689781，29.795132,868035047226802,144,5f42f53b5bd7ea338e08bb09,1597392735,浙**************6,10,
119.684464，29.7988,868035047199602,224,5f42f53b5bd7ea338e08bb0a,1597392737,浙**************号,20,
119.689522，29.796162,868035047227808,36,5f42f53b5bd7ea33a255e24b,1597394296,浙***************号,23,
119.689583，29.796257,868035047227808,25,5f42f53b5bd7ea33a255e24c,1597394298,浙***************号,21,
119.689598，29.796347,868035047227808,1,5f42f53b5bd7ea33a255e24d,1597394300,浙***************号,17,
119.689583，29.796444,868035047227808,351,5f42f53b5bd7ea33a255e24e,1597394302,浙***************号,20,
119.684303，29.798723,868035047199602,240,5f42f53c5bd7ea338e08bb0b,1597392743,浙**************号,13,
119.684219，29.798649,868035047199602,228,5f42f53c5bd7ea338e08bb0c,1597392745,浙**************号,23,
119.683891，29.798382,868035047199602,221,5f42f53c5bd7ea338e08bb0d,1597392751,浙**************号,23,
119.6838，29.798296,868035047199602,229,5f42f53c5bd7ea338e08bb0e,1597392753,浙**************号,24,
119.689507，29.796541,868035047227808,317,5f42f53c5bd7ea33a255e24f,1597394304,浙***************号,26,
119.6894，29.796629,868035047227808,309,5f42f53c5bd7ea33a255e250,1597394306,浙***************号,26,
119.71579，29.81547,868035047008068,286,5f42f53c5bd7ea33a255e251,1597394307,浙**********路,26,
119.701736，29.803101,868035047227578,41,5f42f53d5bd7ea33a255e252,1597394314,浙***********路,0,
119.715424，29.815519,868035047008068,260,5f42f53d5bd7ea33a255e253,1597394315,浙**********路,6,
119.66671，29.784729,866551032797198,45,5f42f53e5bd7ea33a255e254,1597394316,浙****************),14,
119.71537，29.815508,868035047008068,247,5f42f53e5bd7ea33a255e255,1597394317,浙**********路,7,
119.666763，29.784788,866551032797198,29,5f42f53e5bd7ea33a255e256,1597394318,浙****************),16,
119.6894，29.796629,868035047227808,309,5f42f53e5bd7ea33a255e257,1597394312,浙***************号,0,
119.702057，29.803486,868035047227578,25,5f42f53e5bd7ea33a255e258,1597394320,浙**************号,18,
119.672325，29.80735,868035047201428,51,5f42f53f5bd7ea33a255e259,1597394321,浙************号,18,
119.688637，29.79719,868035047227808,309,5f42f53f5bd7ea33a255e25a,1597394318,浙**********路,24,
119.672325，29.80735,868035047201428,51,5f42f53f5bd7ea33a255e25b,1597394321,浙************号,0,
119.702103，29.803583,868035047227578,7,5f42f53f5bd7ea33a255e25c,1597394322,浙**************号,21,
119.672417，29.807404,868035047201428,59,5f42f53f5bd7ea33a255e25d,1597394323,浙**************号,18,
119.688522，29.797283,868035047227808,314,5f42f5405bd7ea33a255e25e,1597394320,浙**********路,26,
119.702904，29.804281,868035047227575,45,5f42f5605bd7ea339129a652,1597391372,浙***************号,28,
119.685471，29.770754,868035042360153,39,5f42f5615bd7ea33a14a6df2,1597455219,浙**************号,0,
119.713371，29.789618,868035047201549,54,5f42f5a05bd7ea338e08bb0f,1597450146,浙**********路,33,
